time,AX,AY,AZ,GX,GY,GZ
169.691007,-12388.000000,-9196.000000,56.000000,-287.000000,-701.000000,-502.000000
169.823101,-12644.000000,-9072.000000,48.000000,-171.000000,-1119.000000,-29.000000
170.041517,-12600.000000,-8728.000000,960.000000,-341.000000,29.000000,247.000000
170.260671,-12336.000000,-8760.000000,444.000000,-137.000000,573.000000,-42.000000
170.434429,-12184.000000,-8600.000000,-324.000000,-759.000000,726.000000,-734.000000
170.653599,-12368.000000,-8988.000000,20.000000,-432.000000,-371.000000,-399.000000
170.828494,-12248.000000,-8548.000000,-692.000000,-813.000000,-613.000000,-1283.000000
171.064866,-12400.000000,-8808.000000,-184.000000,-43.000000,-358.000000,-34.000000
171.266006,-12608.000000,-9412.000000,1036.000000,-37.000000,-309.000000,657.000000
171.449142,-12740.000000,-8532.000000,20.000000,876.000000,377.000000,-199.000000
171.665185,-13424.000000,-7032.000000,2044.000000,6714.000000,1718.000000,1458.000000
171.835879,-11468.000000,-8480.000000,448.000000,7118.000000,3710.000000,1216.000000
172.066779,-14200.000000,-10268.000000,1960.000000,19844.000000,8642.000000,-2875.000000
172.272599,-8512.000000,-11172.000000,288.000000,-243.000000,-2286.000000,287.000000
172.450152,-9964.000000,-8500.000000,-3592.000000,16167.000000,22596.000000,-19535.000000
172.680521,-10228.000000,-10344.000000,9020.000000,14041.000000,258.000000,4688.000000
172.884634,-12332.000000,-10200.000000,7108.000000,4472.000000,6933.000000,-1450.000000
173.080700,-12688.000000,-8576.000000,6200.000000,-230.000000,-2976.000000,-1032.000000
173.278473,-13652.000000,-8956.000000,7356.000000,-2098.000000,1550.000000,4521.000000
173.457108,-12244.000000,-9904.000000,1320.000000,7126.000000,4378.000000,-6109.000000
