time,AX,AY,AZ,GX,GY,GZ
97.563560,-5848.000000,-24368.000000,8792.000000,-6960.000000,-22235.000000,-27540.000000
97.782273,-5848.000000,-24368.000000,8792.000000,-6960.000000,-22235.000000,-27540.000000
98.044920,-5848.000000,-24368.000000,8792.000000,-6960.000000,-22235.000000,-27540.000000
98.264490,-5848.000000,-24368.000000,8792.000000,-6960.000000,-22235.000000,-27540.000000
98.490224,-5848.000000,-24368.000000,8792.000000,-6960.000000,-22235.000000,-27540.000000
98.701577,-5848.000000,-24368.000000,8792.000000,-6960.000000,-22235.000000,-27540.000000
98.923805,-5848.000000,-24368.000000,8792.000000,-6960.000000,-22235.000000,-27540.000000
99.151609,-5848.000000,-24368.000000,8792.000000,-6960.000000,-22235.000000,-27540.000000
99.357953,-5848.000000,-24368.000000,8792.000000,-6960.000000,-22235.000000,-27540.000000
99.576871,-5848.000000,-24368.000000,8792.000000,-6960.000000,-22235.000000,-27540.000000
99.819368,-7676.000000,-18232.000000,9796.000000,3098.000000,3687.000000,16634.000000
100.013694,-4288.000000,-14056.000000,-3520.000000,396.000000,-8908.000000,-5509.000000
100.193163,-3712.000000,-16244.000000,8580.000000,-687.000000,8824.000000,3539.000000
100.413747,-3864.000000,-15924.000000,4580.000000,-1180.000000,-2447.000000,-294.000000
100.583300,-4356.000000,-15456.000000,3356.000000,-489.000000,-463.000000,1224.000000
100.801172,-4112.000000,-15648.000000,2736.000000,126.000000,239.000000,-106.000000
101.028301,-4040.000000,-14384.000000,-2524.000000,-1192.000000,9958.000000,-2968.000000
101.194893,-5416.000000,-17624.000000,4500.000000,-1748.000000,-3663.000000,-4615.000000
101.415188,-7284.000000,-15984.000000,-1860.000000,-31796.000000,-31877.000000,-32768.000000
101.664424,-4932.000000,-12760.000000,-7816.000000,-6481.000000,-14627.000000,8412.000000
101.811168,-3936.000000,-11632.000000,-7776.000000,-65.000000,-113.000000,509.000000
102.045797,-3936.000000,-11632.000000,-7776.000000,-65.000000,-113.000000,509.000000
102.244911,-3936.000000,-11632.000000,-7776.000000,-65.000000,-113.000000,509.000000
102.463787,452.000000,-13732.000000,-10996.000000,-2227.000000,26279.000000,5338.000000
102.683879,452.000000,-13732.000000,-10996.000000,-2227.000000,26279.000000,5338.000000
102.912531,-3912.000000,-17052.000000,572.000000,340.000000,2293.000000,10850.000000
103.076207,-3332.000000,-17620.000000,3092.000000,-817.000000,583.000000,1055.000000
103.300094,-3552.000000,-17020.000000,2200.000000,2122.000000,387.000000,-1570.000000
103.543863,-3936.000000,-17896.000000,1908.000000,-83.000000,1311.000000,-1233.000000
103.690231,-3456.000000,-14340.000000,-3196.000000,-8428.000000,-26263.000000,-16880.000000
103.922974,-3456.000000,-14340.000000,-3196.000000,-8428.000000,-26263.000000,-16880.000000
104.126683,-3456.000000,-14340.000000,-3196.000000,-8428.000000,-26263.000000,-16880.000000
104.359267,-6812.000000,-11368.000000,-12316.000000,-1824.000000,1375.000000,4355.000000
104.566986,-6812.000000,-11368.000000,-12316.000000,-1824.000000,1375.000000,4355.000000
104.792972,-6812.000000,-11368.000000,-12316.000000,-1824.000000,1375.000000,4355.000000
105.003375,-508.000000,-9252.000000,-5784.000000,5849.000000,32495.000000,2730.000000
105.224431,664.000000,-12724.000000,5608.000000,9648.000000,32767.000000,20726.000000
105.412692,-5512.000000,-16580.000000,13312.000000,-331.000000,2381.000000,17045.000000
105.613584,-6968.000000,-14252.000000,7444.000000,257.000000,-1925.000000,2721.000000
105.794289,-6956.000000,-14316.000000,6396.000000,1202.000000,-3743.000000,-2134.000000
106.007527,-5504.000000,-16480.000000,8596.000000,5097.000000,-8958.000000,-14107.000000
106.226156,60.000000,-4876.000000,12664.000000,-13736.000000,-32768.000000,-25394.000000
106.415265,-7748.000000,-11536.000000,-10896.000000,-2769.000000,-11219.000000,3930.000000
106.620498,-5116.000000,-12984.000000,-8160.000000,-674.000000,-3738.000000,-188.000000
106.838961,-5632.000000,-11852.000000,-8712.000000,1314.000000,-4394.000000,-260.000000
107.014620,-5432.000000,-10172.000000,-8024.000000,-1551.000000,-2022.000000,-21.000000
107.232492,-6844.000000,-13060.000000,-9812.000000,-934.000000,2273.000000,-670.000000
107.407951,-3216.000000,-10208.000000,-9968.000000,7469.000000,20595.000000,-3591.000000
107.626396,-2040.000000,-13448.000000,-11180.000000,15803.000000,32767.000000,2780.000000
107.854327,-4480.000000,-13776.000000,-3880.000000,6922.000000,25871.000000,24412.000000
108.020369,-8052.000000,-18088.000000,2988.000000,-2825.000000,6703.000000,9553.000000
108.251614,-7412.000000,-12984.000000,2980.000000,73.000000,2207.000000,-1255.000000
108.413688,-6524.000000,-16020.000000,7080.000000,2232.000000,-1274.000000,-15532.000000
108.633259,-84.000000,-14596.000000,1972.000000,-15819.000000,-15800.000000,-20933.000000
108.861484,2180.000000,-7948.000000,5912.000000,-15217.000000,-29165.000000,2702.000000
109.070158,2180.000000,-7948.000000,5912.000000,-15217.000000,-29165.000000,2702.000000
109.289052,2180.000000,-7948.000000,5912.000000,-15217.000000,-29165.000000,2702.000000
109.511727,2180.000000,-7948.000000,5912.000000,-15217.000000,-29165.000000,2702.000000
109.752976,2180.000000,-7948.000000,5912.000000,-15217.000000,-29165.000000,2702.000000
109.945263,-2936.000000,-10616.000000,-11868.000000,3006.000000,12796.000000,-3142.000000
110.134595,408.000000,-12868.000000,-11116.000000,11781.000000,12848.000000,-462.000000
110.360264,-2928.000000,-18788.000000,13008.000000,8483.000000,32767.000000,19731.000000
110.558356,-2924.000000,-16364.000000,-7064.000000,365.000000,-8982.000000,-2722.000000
110.749205,-1580.000000,-11280.000000,-3968.000000,-13014.000000,-29859.000000,-6780.000000
110.951371,-220.000000,-14064.000000,712.000000,3016.000000,4451.000000,6739.000000
111.127618,2772.000000,-14788.000000,-608.000000,-685.000000,-3625.000000,-4324.000000
111.363886,44.000000,-18348.000000,1768.000000,7282.000000,-8632.000000,-3302.000000
111.564620,-3780.000000,-14040.000000,520.000000,854.000000,-52.000000,343.000000
111.758818,-4352.000000,-14576.000000,-3304.000000,-475.000000,-398.000000,106.000000
111.967576,-2996.000000,-14712.000000,-3188.000000,498.000000,-797.000000,-1257.000000
112.176457,-3008.000000,-14748.000000,-2820.000000,-1207.000000,-271.000000,-895.000000
112.366250,-3240.000000,-14868.000000,-2256.000000,709.000000,1133.000000,-545.000000
112.570274,-3096.000000,-15500.000000,-3476.000000,-1729.000000,-69.000000,330.000000
112.748698,-2992.000000,-14988.000000,-3756.000000,-1003.000000,-284.000000,-2.000000
112.979742,-2696.000000,-14852.000000,-4556.000000,-2311.000000,-195.000000,102.000000
113.183062,-2908.000000,-14684.000000,-3960.000000,-237.000000,619.000000,26.000000
113.362372,-2788.000000,-14632.000000,-4384.000000,-313.000000,86.000000,-108.000000
113.576299,-2984.000000,-14624.000000,-4908.000000,-1185.000000,225.000000,84.000000
113.759401,-2496.000000,-14580.000000,-4756.000000,19.000000,461.000000,-304.000000
113.970323,-672.000000,-14848.000000,-8048.000000,-6890.000000,-1470.000000,3085.000000
114.188986,-3012.000000,-14764.000000,-5020.000000,-1236.000000,-207.000000,63.000000
114.385370,-2384.000000,-14176.000000,-5620.000000,-1150.000000,2512.000000,1477.000000
114.582925,-2456.000000,-14224.000000,-6348.000000,-1101.000000,382.000000,-190.000000
114.812317,-2388.000000,-13976.000000,-5688.000000,-1371.000000,559.000000,-123.000000
114.988131,-2764.000000,-13668.000000,-6292.000000,-954.000000,-383.000000,-76.000000
115.198748,-2784.000000,-13624.000000,-6408.000000,-185.000000,-212.000000,145.000000
115.389156,-2884.000000,-13768.000000,-6796.000000,-1041.000000,339.000000,-209.000000
115.588992,-2488.000000,-13776.000000,-5936.000000,-272.000000,0.000000,104.000000
115.821623,-2880.000000,-13656.000000,-7128.000000,-20.000000,352.000000,-15.000000
116.000263,-2812.000000,-13604.000000,-6428.000000,-667.000000,129.000000,-57.000000
116.202494,-3016.000000,-13604.000000,-6368.000000,-392.000000,-180.000000,-273.000000
116.420150,-2712.000000,-13668.000000,-6608.000000,-60.000000,25.000000,-3.000000
116.607293,-2956.000000,-13796.000000,-6748.000000,-298.000000,27.000000,31.000000
116.814002,-2908.000000,-13732.000000,-6588.000000,-495.000000,2.000000,-73.000000
116.988851,-2572.000000,-13756.000000,-6460.000000,-433.000000,-50.000000,86.000000
117.208256,-2792.000000,-13812.000000,-6552.000000,-81.000000,-90.000000,18.000000
117.426657,-2860.000000,-13796.000000,-6372.000000,-293.000000,141.000000,-88.000000
117.629972,-2812.000000,-13456.000000,-6716.000000,161.000000,-202.000000,39.000000
117.820199,-2856.000000,-13772.000000,-6504.000000,-268.000000,62.000000,-59.000000
118.015525,-2708.000000,-13772.000000,-6568.000000,-209.000000,132.000000,-55.000000
118.214444,-2924.000000,-13588.000000,-6432.000000,-406.000000,-112.000000,-40.000000
118.446837,-3064.000000,-13672.000000,-6776.000000,-557.000000,-63.000000,-210.000000
118.622431,-2156.000000,-13740.000000,-6608.000000,-76.000000,-434.000000,238.000000
118.827092,-2908.000000,-13772.000000,-5640.000000,4577.000000,1200.000000,369.000000
119.045971,3172.000000,-13344.000000,-7312.000000,-22621.000000,-3480.000000,-2593.000000
119.221079,-2448.000000,-19312.000000,-4048.000000,-8906.000000,-737.000000,1096.000000
119.439000,-1780.000000,-14456.000000,-5736.000000,-913.000000,-398.000000,-558.000000
119.631435,-2344.000000,-14156.000000,-6592.000000,-244.000000,39.000000,-43.000000
119.833832,-1752.000000,-14288.000000,-6364.000000,-756.000000,-180.000000,216.000000
120.051878,-1844.000000,-14136.000000,-6300.000000,-961.000000,-249.000000,83.000000
